URL,Name,Address,Number of Reviews,Hashtag,Phone,Pricing,Cuisine Type,Open Hours
https://www.tripadvisor.com//Restaurant_Review-g186338-d23284276-Reviews-Magenta-London_England.html,Magenta,"23 Euston Road King's Cross, London NW1 2SD England",133,#360,+44 20 3146 0222,$$ - $$$,"[' Italian', ' European', ' Contemporary']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7389255-Reviews-Portland_Restaurant-London_England.html,Portland Restaurant,"113 Great Portland Street, London W1W 6QQ England",472,#359,+44 20 7436 3261,$$$$,"[' European', ' British', ' Vegetarian Friendly']",12:00 PM - 2:45 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8528939-Reviews-El_Inca_Plebeyo-London_England.html,El Inca Plebeyo,"162 Essex Road, London N1 8LY England",289,#361,+44 20 7704 9393,$$ - $$$,"[' Latin', ' Fusion', ' Healthy']",6:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2216518-Reviews-Constancia-London_England.html,Constancia,"52 Tanner Street, London SE1 3PH England",539,#363,+44 20 7234 0676,$$ - $$$,"[' Steakhouse', ' Argentinean', ' South American']",5:30 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23659580-Reviews-Mosaic-London_England.html,Mosaic,"60 Upper Thames Street The Westin London City, London EC4V 3AD England",56,#465,+44 20-3988 014,$$ - $$$,"[' International', ' Pub', ' Healthy']",6:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d733340-Reviews-Iran_Restaurant-London_England.html,Iran Restaurant,"27 Shepherd Market Mayfair, London W1J 7PR England","2,919",#362,+44 20 7409 3337,$$ - $$$,"[' Healthy', ' Middle Eastern', ' Persian']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2484466-Reviews-Forty_Dean_Street-London_England.html,Forty Dean Street,"40 Dean Street, London W1D 4PX England",688,"#1,488",+44 20 7734 1853,$$ - $$$,"[' Italian', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d9582978-Reviews-100_Wardour_St-London_England.html,100 Wardour St,"100 Wardour Street, London W1F 0TN England","2,635",#368,+44 20 7314 4000,$$ - $$$,"[' European', ' British', ' Vegetarian Friendly']",4:00 PM - 3:00 AM
https://www.tripadvisor.com//Restaurant_Review-g191301-d1014985-Reviews-Chez_Lindsay-Richmond_upon_Thames_Greater_London_England.html,Chez Lindsay,"11 Hill Rise, Richmond-upon-Thames TW10 6UQ England",969,#9,+44 20 8948 7473,$$ - $$$,"[' French', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12789362-Reviews-Maurizio_Barca-London_England.html,Maurizio Barca,"102 North End Road, London W14 9EX England",316,#373,+44 20 7460 6231,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",5:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d27164866-Reviews-Kibako_London-London_England.html,Kibako London,"110 Great Portland Street, London W1W 6PQ England",4,"#9,901",+44 20 7637 4198,Pricing Not Found,Cuisine Type Not Found,12:00 PM - 2:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10464803-Reviews-Flat_Iron_Shoreditch-London_England.html,Flat Iron Shoreditch,"77 Curtain Road, London EC2A 3BS England",701,#376,+ Add phone number,$$ - $$$,"[' Steakhouse', ' British', ' Gluten Free Options']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6802812-Reviews-Portobello_Garden_Arcade_Caffe-London_England.html,Portobello Garden Arcade Caffe,"269B Portobello Road, London W11 1LR England",496,#378,+44 20 7792 8419,$$ - $$$,"[' Italian', ' Mediterranean', ' Romana']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13352264-Reviews-Kazu-London_England.html,Kazu,"64 Charlotte Street, London W1T 4QD England",67,"#6,353",+44 20 3848 5777,$$ - $$$,"[' Japanese', ' International', ' Sushi']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3208695-Reviews-The_Victoria_Paddington-London_England.html,The Victoria - Paddington,"10A Strathearn Place Paddington, London W2 2NH England","1,229",#372,+44 20 7724 1191,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10485157-Reviews-Tarshish-London_England.html,Tarshish,"16-20 High Road, London N22 6BX England","1,155",#401,+44 20 8881 6479,$$ - $$$,"[' Turkish', ' Grill', ' Vegetarian Friendly']",5:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23755559-Reviews-The_Avocado_Show_London_Mayfair-London_England.html,The Avocado Show London Mayfair,"6 Princes Street, London W1B 2LG England",89,"#3,543",+44 7594 561103,$$ - $$$,"[' International', ' European', ' Contemporary']",9:00 AM - 8:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25354410-Reviews-BEASY_Soho-London_England.html,BEASY Soho,"58 Greek Street Ground Floor, London W1D 3DY England",6,"#10,037",+44 7930 008464,$$ - $$$,"[' American', ' Bar', ' European']",5:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d5442857-Reviews-Liz_Cafe-London_England.html,Liz Cafe,"7 Goldhawk Road, London W12 8QQ England",351,#380,+44 7984 660358,$,"[' Cafe', ' British', ' Vegetarian Friendly']",6:30 AM - 8:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13110566-Reviews-Paladar-London_England.html,Paladar,"4-5 London Road, London SE1 6JZ England","1,168",#121,+44 20 7186 5555,$$ - $$$,"[' Latin', ' Contemporary', ' Fusion']",12:00 PM - 2:45 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7684477-Reviews-Kitty_Fisher_s-London_England.html,Kitty Fisher's,"10 Shepherd Market, London W1J 7QF England",489,#386,+44 20 3302 1661,$$$$,"[' European', ' British', ' Vegetarian Friendly']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d719657-Reviews-La_Trompette-London_England.html,La Trompette,"3-7 Devonshire Road, London W4 2EU England","1,160",#388,+44 20 8747 1836,$$$$,"[' French', ' European', ' Vegetarian Friendly']",12:00 PM - 2:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1801860-Reviews-Tomo_Pizzeria_Restaurant-London_England.html,Tomo Pizzeria & Restaurant,"88 High Street Hornsey, London N8 7NU England",274,#390,+44 20 8348 0099,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",5:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d718523-Reviews-Ciullosteria-London_England.html,Ciullosteria,"31 Balham High Road, London SW12 9AL England",305,#392,+44 20 8675 3072,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",5:30 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10498473-Reviews-The_Barbary-London_England.html,The Barbary,"16 Neal's Yard, London WC2H 9DP England",679,#383,+ Add phone number,$$ - $$$,"[' Mediterranean', ' Middle Eastern', ' Israeli']",12:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2316594-Reviews-Buen_Ayre-London_England.html,Buen Ayre,"50 Broadway Market E8 4QJ, London E8 4QJ England",481,#391,+44 20 7275 9900,$$ - $$$,"[' Steakhouse', ' Barbecue', ' Argentinean']",6:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7856142-Reviews-Kona-London_England.html,Kona,"51 Buckingham Gate, London SW1E 6AF England",507,#16,+44 20 7769 7766,$$$$,"[' British', ' Contemporary', ' Vegetarian Friendly']",12:00 PM - 5:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d24104338-Reviews-The_Meat_Wine_Co_Mayfair-London_England.html,The Meat & Wine Co Mayfair,"17C Curzon Street, London W1J 5HU England",101,#369,Improve this listing,$$ - $$$,[' Steakhouse'],12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2330413-Reviews-Mien_Tay-London_England.html,Mien Tay,"180 Lavender Hill, London SW11 5TQ England",326,"#4,424",+44 20 7350 0721,$,"[' Vietnamese', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d731523-Reviews-Amerigo_Vespucci-London_England.html,Amerigo Vespucci,"25 Cabot Sq Mackenzie Walk, London E14 4QA England",619,#394,+44 20 7513 0288,$$ - $$$,"[' Italian', ' Mediterranean', ' European']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23872104-Reviews-Blacklock_Covent_Garden-London_England.html,Blacklock Covent Garden,"16A Bedford Street, London WC2E 9HE England",222,#396,12:00 PM - 3:00 PM4:30 PM - 10:30 PM,$$ - $$$,"[' Steakhouse', ' British']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12113945-Reviews-Lorne_Restaurant-London_England.html,Lorne Restaurant,"76 Wilton Road, London SW1V 1DE England",319,#397,+44 20 3327 0210,$$$$,"[' European', ' British', ' Vegetarian Friendly']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d24134007-Reviews-Barbounia-London_England.html,Barbounia,"68 Regent Street At Hotel Café Royal, London W1B 4DY England",33,"#3,003",+44 20 4571 6745,$$$$,"[' Italian', ' Mediterranean', ' Vegetarian Friendly']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8784792-Reviews-The_Ivy_Cafe_Marylebone-London_England.html,The Ivy Cafe Marylebone,"96 Marylebone Lane, London W1U 2QA England","1,370",#402,+44 20 3301 0400,$$ - $$$,"[' European', ' British', ' Vegetarian Friendly']",8:00 AM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12375817-Reviews-Zala_grill-London_England.html,Zala grill,"Camden Lock Place Unit 39, London NW1 8AL England",291,#405,+44 20 3005 7453,$$ - $$$,"[' Mediterranean', ' Middle Eastern', ' Israeli']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4570741-Reviews-Cacciari_s_Earl_s_Court-London_England.html,Cacciari's - Earl's Court,"82 Pembroke Road, London W8 6NX England",633,#399,+44 7379 618282,$$ - $$$,"[' Italian', ' Pizza', ' Romagna']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1389777-Reviews-Sheba-London_England.html,Sheba,"136 Brick Lane, London E1 6RU England",714,"#4,013",+44 20 7247 7824,$$ - $$$,"[' Indian', ' Asian', ' Bangladeshi']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10496258-Reviews-Honest_Burgers_Warren_St-London_England.html,Honest Burgers Warren St,"Warren St 117 Tottenham Court Road, London W1T 5AL England",433,#407,+44 20 3597 6277,$$ - $$$,"[' American', ' Fast Food', ' British']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2011025-Reviews-Bella_Italia_South_Kensington-London_England.html,Bella Italia South Kensington,"60 Old Brompton Road, London SW7 3DY England","1,167",#408,+44 20 3004 0651,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",11:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6352741-Reviews-Salt_Pepper-London_England.html,Salt & Pepper,"5 Bloomsbury Street, London WC1B 3QE England",585,#409,+44 20 7580 8448,$,"[' Cafe', ' British', ' Healthy']",7:00 AM - 5:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6598753-Reviews-Peter_s_Cafe-London_England.html,Peter's Cafe,"73 Aldgate High Street Tower, London EC3N 1BD England",251,#410,+44 20 7481 9937,$,"[' Cafe', ' Vegetarian Friendly', ' Vegan Options']",7:00 AM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d27164979-Reviews-RAI_London_Tottehnam_Court_Road-London_England.html,RAI London Tottehnam Court Road,"11-13 Bayley St, London WC1B 3HD England",1,"11-13 Bayley St, London WC1B 3HD England",Phone Not Found,Pricing Not Found,Cuisine Type Not Found,5:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1047151-Reviews-La_Roche-London_England.html,La Roche,"39-40 St Martin's Ln, London WC2N 4ER England",522,"#5,815",+44 20 7240 8076,$$ - $$$,"[' European', ' Vegetarian Friendly', ' Vegan Options']",8:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4309137-Reviews-RAPSA-London_England.html,RAPSA,"100-102 Hoxton St, London N1 6SG England",425,#412,+44 20 7729 1444,$$ - $$$,"[' Filipino', ' Asian', ' Vietnamese']",9:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d718485-Reviews-Chez_Bruce-London_England.html,Chez Bruce,"2 Bellevue Road Wandsworth Common, London SW17 7EG England","1,705",#413,+44 20 8672 0114,$$$$,"[' French', ' European', ' British']",12:00 PM - 2:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3954108-Reviews-Riverside_Cafe_Lambeth_Pier-London_England.html,Riverside Cafe Lambeth Pier,"Albert Embankment Lambeth Pier, London SE1 7SG England",254,#414,+44 20 7401 7575,$,"[' Cafe', ' European', ' British']",9:00 AM - 7:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2536006-Reviews-Las_Iguanas_Stratford_Westfield-London_England.html,Las Iguanas Stratford Westfield,"Level 2 The Gallery Westfield, London E20 1ET England","1,719",#411,+44 20 3031 7573,$$ - $$$,"[' Mexican', ' Brazilian', ' Latin']",11:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d20139580-Reviews-Market_Halls_Oxford_Street-London_England.html,Market Halls Oxford Street,"9 Holles Street, London W1G 0BD England",42,"#5,821",+442045801290,$$ - $$$,"[' Mexican', ' Filipino', ' Sushi']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1841371-Reviews-Terry_s_Cafe_London-London_England.html,Terry's Cafe London,"158 Great Suffolk Street, London SE1 1PE England",591,#415,+44 20 7407 9358,$,"[' Cafe', ' British', ' Vegetarian Friendly']",7:30 AM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d11789417-Reviews-Supawan_Thai_Restaurant-London_England.html,Supawan Thai Restaurant,"38 Caledonian Road, London N1 9DT England",314,#416,+44 20 7278 2888,$$ - $$$,"[' Asian', ' Thai', ' Vegetarian Friendly']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1656751-Reviews-Kitchen_W8-London_England.html,Kitchen W8,"11-13 Abingdon Road, London W8 6AH England","1,044",#417,+44 20 7937 0120,$$$$,"[' European', ' British', ' Gluten Free Options']",12:15 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7261794-Reviews-Sheila_s_Cafe-London_England.html,Sheila's Cafe,"24A Craven Terrace Lancester Mews, London W2 3QH England",387,#418,+44 20 7402 8065,$,"[' Cafe', ' British', ' Vegetarian Friendly']",7:00 AM - 4:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d17594019-Reviews-Gunes_Restaurant-London_England.html,Gunes Restaurant,"328 Hoe Street, London E17 9PX England",114,#419,+44 20 8521 6789,$$ - $$$,"[' Mediterranean', ' Turkish', ' Grill']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23659575-Reviews-Hithe_Seek-London_England.html,Hithe + Seek,"60 Upper Thames St The Westin London City, Third Floor, London EC4V 3AD England",48,"#1,775",+44 20 3988 0141,$$ - $$$,"[' Bar', ' International', ' Dining bars']",4:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d720748-Reviews-The_Grill_by_Tom_Booton-London_England.html,The Grill by Tom Booton,"53 Park Lane The Dorchester Hotel, London W1K 1QA England","1,029",#420,+44 20 7629 8888,$$$$,"[' European', ' British', ' Grill']",8:00 AM - 10:30 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d680441-Reviews-Bella_Italia-London_England.html,Bella Italia,"10 Irving Street Charing Cross, London WC2H 7AT England",698,#421,+44 20 3004 4193,$$ - $$$,"[' Italian', ' Pizza', ' Vegetarian Friendly']",11:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7045855-Reviews-Omnino_Leadenhall-London_England.html,Omnino Leadenhall,"78-79 Leadenhall Street, London EC3A 3DH England",533,#423,+44 20 7283 3926,$$ - $$$,"[' Steakhouse', ' Grill', ' Argentinean']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d24411121-Reviews-Taj_Mahal_Indian_Cuisine-London_England.html,Tajmahal Indian Cuisine ,"339 Gray's Inn Road Kings cross station, London WC1X 8PX England",183,#223,+44 20 7837 6370,$$ - $$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3741202-Reviews-Flat_Iron-London_England.html,Flat Iron,"17 Beak Street Soho, London W1F 9RW England","2,742",#441,+ Add phone number,$$ - $$$,"[' Steakhouse', ' British', ' Gluten Free Options']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1785869-Reviews-JW_Steakhouse-London_England.html,JW Steakhouse,"86-90 Park Lane JW Marriott Grosvenor House, London W1K 7TN England","1,248",#425,+44 20 7399 8460,$$$$,"[' American', ' Steakhouse', ' British']",6:30 AM - 11:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d21305371-Reviews-Fiore_Dell_Amore-London_England.html,Fiore Dell Amore,"192A Brick Lane, London E1 6SA England",33,"#6,858",+44 20 3827 9445,$$ - $$$,"[' Italian', ' Pizza', ' Cafe']",10:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13001816-Reviews-Capeesh-London_England.html,Capeesh,"4 Pan Peninsula Square Canary Wharf, London E14 9HN England",886,#443,+44 20 7538 1111,$$ - $$$,"[' Italian', ' Pizza', ' Vegetarian Friendly']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12460798-Reviews-Honest_Burgers_Borough-London_England.html,Honest Burgers Borough,"5-7 Southwark Street, London SE1 1RQ England",448,#429,+44 20 3096 9485,$$ - $$$,"[' American', ' British', ' Vegetarian Friendly']",11:30 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7281836-Reviews-Brewhouse_Kitchen_Islington_Angel-London_England.html,Brewhouse & Kitchen - Islington (Angel),"Torrens Street, London EC1V 1NQ England",467,#433,+44 20 7837 9421,$$ - $$$,"[' Brew Pub', ' Bar', ' British']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13456962-Reviews-Pane_Cunzato_Pizza_more-London_England.html,Pane Cunzato - Pizza & more,"49 Museum Street, London WC1A 1LY England",709,#501,+44 20 3581 1747,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8856616-Reviews-Flat_Iron_Covent_Garden-London_England.html,Flat Iron Covent Garden,"17-18 Henrietta Street, London WC2E 8QH England","3,823",#436,+ Add phone number,$$ - $$$,"[' Steakhouse', ' European', ' British']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2445174-Reviews-Tierra_Peru-London_England.html,Tierra Peru,"164 Essex Road Islington, London N1 8LY England",713,#437,+44 20 7354 5586,$$ - $$$,"[' Peruvian', ' Latin', ' International']",1:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3806905-Reviews-All_Bar_One_Holborn-London_England.html,All Bar One Holborn,"58 Kingsway, London WC2B 6DX England",487,#438,+44 20 7269 5171,$$ - $$$,"[' Bar', ' British', ' Vegetarian Friendly']",9:00 AM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25267231-Reviews-The_Pine-London_England.html,The Pine,"Winchester House 259-269 Old Marylebone Road, London NW1 5RA England",15,"#6,604",+44 20 3556 9960,$$ - $$$,"[' Lebanese', ' Mediterranean', ' Grill']",11:00 AM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d20139580-Reviews-Market_Halls_Oxford_Street-London_England.html,Market Halls Oxford Street,"9 Holles Street, London W1G 0BD England",42,"#5,821",+442045801290,$$ - $$$,"[' Mexican', ' Filipino', ' Sushi']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15795293-Reviews-Flat_Iron_London_Bridge-London_England.html,Flat Iron London Bridge,"112-116 Tooley Street, London SE1 2TH England",382,#440,+ Add phone number,$$ - $$$,"[' Steakhouse', ' British', ' Gluten Free Options']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g528820-d3573253-Reviews-TGI_Fridays_Wembley-Wembley_Greater_London_England.html,TGI Fridays - Wembley,"1 Wembley Park Boulevard, Wembley HA9 0TG England","1,661",#4,+44 330 460 5575,$$ - $$$,"[' American', ' Bar', ' Vegetarian Friendly']",11:00 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15685268-Reviews-Grilandia-London_England.html,Grilandia,"19 Westbourne Grove, London W2 4UA England",203,#395,+44 20 7221 2200,$$ - $$$,"[' Lebanese', ' Mediterranean', ' Healthy']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1137197-Reviews-Murano-London_England.html,Murano,"20 Queen Street, London W1J 5PP England","1,990",#442,+44 20 7495 1127,$$$$,"[' Italian', ' European', ' Vegetarian Friendly']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d27164979-Reviews-RAI_London_Tottehnam_Court_Road-London_England.html,RAI London Tottehnam Court Road,"11-13 Bayley St, London WC1B 3HD England",1,"11-13 Bayley St, London WC1B 3HD England",Phone Not Found,Pricing Not Found,Cuisine Type Not Found,5:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8528991-Reviews-Nenno_Pizza_Restaurant-London_England.html,Nenno Pizza Restaurant,"14-16 Caledonian Rd, London N1 9DU England",370,#445,+44 20 7833 2790,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12703766-Reviews-Crust_Bros-London_England.html,Crust Bros,"113 Waterloo Road, London SE1 8UL England",686,#439,+44 20 3034 3424,$,"[' Italian', ' Pizza', ' Vegetarian Friendly']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25068285-Reviews-Benihana_Covent_Garden-London_England.html,Benihana Covent Garden,"31 Maiden Ln Covent Garden, London WC2E 7JS England",79,"#2,996",+44 20 7494 2525,$$ - $$$,"[' Japanese', ' Steakhouse', ' Asian']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13219938-Reviews-Passyunk_Avenue-London_England.html,Passyunk Avenue,"80 Cleveland Street, London W1T 6NE England",405,#447,+44 20 3960 2251,$$ - $$$,"[' American', ' Bar', ' Gluten Free Options']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1317396-Reviews-Mumbai_Delight-London_England.html,Mumbai Delight,"51A South Lambeth Road Vauxhall, London SW8 1RH England",474,#448,+44 20 7091 0043,$$ - $$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",3:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1316717-Reviews-La_Piccola_Deli_Pasticceria-London_England.html,La Piccola Deli Pasticceria,"270 Kensington High Street, London W8 6ND England",224,#454,+44 20 7371 6003,$,"[' Cafe', ' European', ' Vegetarian Friendly']",7:00 AM - 8:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3687467-Reviews-Zoilo-London_England.html,Zoilo,"9 Duke Street, London W1U 3AZ England",545,#450,+44 20 7486 9699,$$ - $$$,"[' Argentinean', ' Vegetarian Friendly', ' Gluten Free Options']",5:30 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d737343-Reviews-Chettinad_Restaurant-London_England.html,Chettinad Restaurant,"16 Percy Street Soho, London W1T 1DT England","3,604",#452,+44 20 3556 1229,$$ - $$$,"[' Indian', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3647079-Reviews-Barrio_Shoreditch-London_England.html,Barrio Shoreditch,"141-143 Shoreditch High Street, London E1 6JE England","1,099",#449,+44 20 7749 3940,$$ - $$$,"[' Latin', ' Bar', ' Vegetarian Friendly']",4:00 PM - 2:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2368799-Reviews-Lord_Nelson-London_England.html,Lord Nelson,"243 Union Street Southwark, London SE1 0LR England",505,#456,+44 20 7207 2701,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13173527-Reviews-Chimichurris-London_England.html,Chimichurris,"132 Southwark Bridge Road, London SE1 0DG England",176,#176,+44 20 7928 7414,$$ - $$$,"[' Steakhouse', ' Barbecue', ' Grill']",5:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d5003314-Reviews-Honest_Burgers_Portobello-London_England.html,Honest Burgers Portobello,"189 Portobello Rd, London W11 2ED England",639,#460,+44 20 8154 2095,$$ - $$$,"[' Fast Food', ' Vegetarian Friendly', ' Vegan Options']",11:30 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4295544-Reviews-Sushisamba_Heron_Tower-London_England.html,Sushisamba Heron Tower,"110 Bishopsgate Heron Tower, London EC2N 4AY England","6,168",#476,+44 20 3640 7330,$$$$,"[' Japanese', ' Sushi', ' Asian']",12:00 PM - 1:30 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d720189-Reviews-Odette_s_Restaurant-London_England.html,Odette's Restaurant,"130 Regents Park Road Primrose Hill, London NW1 8XL England",636,#461,+44 20 7586 8569,$$$$,"[' European', ' British', ' Welsh']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7381901-Reviews-The_Petite_Coree-London_England.html,The Petite Coree,"98 West End Lane, London NW6 2LU England",185,#463,+44 20 7624 9209,$$ - $$$,"[' Asian', ' Korean', ' Healthy']",6:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d27511920-Reviews-Ramna_Indian_Cuisine-London_England.html,Ramna Indian Cuisine ,"41 Putney High Street, London SW15 1SP England",0,Indian,+44 20 8785 4184,Indian,[],12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8799555-Reviews-The_Bike_Shed-London_England.html,The Bike Shed,"384 Old Street On the corner of Old Street & Shoreditch High Street, London EC1V 9LT England",738,#462,+44 20 7729 8114,$$ - $$$,"[' American', ' Bar', ' European']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13352264-Reviews-Kazu-London_England.html,Kazu,"64 Charlotte Street, London W1T 4QD England",67,"#6,353",+44 20 3848 5777,$$ - $$$,"[' Japanese', ' International', ' Sushi']",12:00 PM - 3:00 PM
